symbol,shortable,day_bar_mean,day_bar_std,Short Name,GICS Sector,GICS Ind Grp Name,GICS Ind Name,GICS SubInd Name,ISIN,name,exchange,tradable,status,fractionable,margin_req,wk_day_bar,m_day_bar,Q_day_bar,last,Q_Avg_TO,m_Avg_TO,wk_Avg_TO,m2Q_TO_Ratio,wk2Q_TO_Ratio,wk2m_vol_Ratio,wk2m_day_bar_Ratio,wk_Avg_trades,m_Avg_trades,Q_Avg_trades,day_2_wk_trades,wk_2_m_trades_ratio,wk_pr_change,d_ret_std,day_return_mean,day_return_std,m2Q_VolRatio,open_gap,day_gap,last2open,last2prev_close,wk_ch_perc,m_ch_perc,past_corr,Q_loc
BMY,1.0,1.646832490073934,0.607441337993622,BRISTOL-MYER SQB,Health Care,"Pharmaceuticals, Biotechnology & Life Sciences",Pharmaceuticals,Pharmaceuticals,US1101221083,Bristol-Myers Squibb Co.,NYSE,1.0,active,1.0,30.0,219.87426890119545,159.72908765575175,164.68324900739339,61.65,541.6627649176944,566.864785957122,727.1473480675107,1.0465271432184506,1.342435543225868,1.300993792975187,60.145181245443695,107.896,80.8582,75.678171875,0.20643026618224958,1.3343853808271766,-3.324447232240868,1.08510341242421,-0.14449529541129352,1.110438501263899,1.0759016298081348,0.00401993889692511,0.0,-1.0750962772785644,-0.8683068017366069,-3.324447232240868,-3.460695270905101,-4.660941569347896,11.90168175937907
CCL,1.0,4.44365183353286,1.7861562416030197,CARNIVAL CORP,Consumer Discretionary,Consumer Services,"Hotels, Restaurants & Leisure","Hotels, Resorts & Cruise Lines",PA1436583006,Carnival Corporation,NYSE,1.0,active,1.0,40.0,312.02412107500743,358.951270741039,444.36518335328594,17.69,637.8228596536346,696.5526676605647,539.6052560007163,1.0920785561665551,0.8460111578530523,0.7767574911141353,-46.927149666031596,110.7806,127.0272,130.78900000000002,0.7430362355863752,0.8721014082023378,1.3753581661891223,3.636489049385661,1.0593546878795794,3.7041703139818445,0.8831504887065473,-1.8046709129511669,-0.477707006369426,-2.5881057268722363,-6.104033970276001,1.3753581661891223,-6.6983122362869185,-33.314078940936334,83.7537840565086
JPM,1.0,1.6346266324923082,0.6102340564129765,JPMORGAN CHASE,Financials,Banks,Banks,Diversified Banks,US46625H1005,JPMorgan Chase & Co.,NYSE,1.0,active,1.0,30.0,128.19453641164233,149.8781437623309,163.46266324923084,156.77,1493.2730613954218,1710.29180611585,1235.8234467089346,1.1453309179217566,0.8275937460186232,0.6986582728648271,-21.68360735068856,95.02560000000001,131.11855,121.640484375,0.3430023067468135,0.7247304061858525,-0.03188368830505661,1.1549765905534546,0.18347143199616103,1.1380072033714292,1.0753917174635113,0.0,0.0,-0.4192339452455007,-0.753355279817669,-0.03188368830505661,7.671703296703303,92.40558090651355,95.04431909750205
LUV,1.0,2.4383434249672487,1.0233591350966798,SOUTHWEST AIR,Industrials,Transportation,Passenger Airlines,Passenger Airlines,US8447411088,Southwest Airlines Co.,NYSE,1.0,active,1.0,30.0,302.2334892874196,259.5785975282436,243.83434249672487,33.12,249.43002105761528,336.41254147795837,470.7308326857236,1.3487251456401521,1.8872260471685185,1.4895232615441114,42.654891759175996,94.7232,69.7207,58.857953125,0.30680973615756224,1.358609423026447,-6.783000281452301,2.228303212223077,0.1596398503687669,2.238473159303701,1.2436439039745246,0.0,0.0,-2.1854695806261093,-3.04449648711943,-6.783000281452301,-10.583153347732189,-84.3550950593132,43.83688600556068
TXN,1.0,1.911797395300972,0.7376632604947505,TEXAS INSTRUMENT,Information Technology,Semiconductors & Semiconductor Equipment,Semiconductors & Semiconductor Equipment,Semiconductors,US8825081040,Texas Instruments Incorporated Common Stock,NASDAQ,1.0,active,1.0,30.0,163.92170194600243,174.39016611344826,191.17973953009718,178.62,876.1401906342096,1013.5068074279712,1145.890210203885,1.1567861151242547,1.3078845400008554,1.146235561850287,-10.46846416744583,91.9472,79.12365,73.71921875,0.1704347712600275,1.1620697477934854,-3.3441558441558494,1.7177711608860418,0.14710884741420796,1.7090368444671034,1.1138338509560595,0.0,0.0,-0.21229050279328865,-0.76666666666666,-3.3441558441558494,0.056016132646208305,11.09415581610013,75.10072522159548
PACW,0.0,13.572656712446326,13.592862033128746,PACWEST BANCORP,Financials,Banks,Banks,Regional Banks,US6952631033,PacWest Bancorp Common Stock,NASDAQ,1.0,active,1.0,100.0,546.2653812010756,900.92462848035,1357.2656712446326,9.075,179.5206260081123,125.47875144325185,125.163537783662,0.6989656522119171,0.6972097890189288,0.9495656365633308,-354.6592472792744,65.63,60.02535,105.95756250000001,0.2520950784702118,1.0933713839236257,18.010403120936267,15.434547131370625,1.1161976205054693,15.355398339881068,0.5193720733389349,0.0,0.0,-1.8918918918918948,-2.4193548387096975,18.010403120936267,7.6512455516014155,56.959441397332476,80.1409787176359
ON,1.0,3.3504801751757003,1.3181346942702348,ON SEMICONDUCTOR,Information Technology,Semiconductors & Semiconductor Equipment,Semiconductors & Semiconductor Equipment,Semiconductors,US6821891057,ON Semiconductor Corporation Common Stock,NASDAQ,1.0,active,1.0,30.0,311.2591828264728,306.6797528594849,335.04801751757003,108.28,600.7170649577171,628.8632842074198,775.0015733285592,1.0468543693721835,1.2901274469089863,1.179603562295868,4.579429966987902,98.9164,83.80285,81.45323437500001,0.3416723617115059,1.1803464917959232,8.23670531787284,2.584187388443348,0.5410016482288125,2.2918211768063186,0.9358548540756959,0.0,0.0,0.5105355982548909,0.49187935034802344,8.23670531787284,11.824847671176286,67.054170233506,100.0
C,1.0,2.099263828726582,0.8350852823153976,CITIGROUP INC,Financials,Banks,Banks,Diversified Banks,US1729674242,Citigroup Inc.,NYSE,1.0,active,1.0,30.0,208.83327523363928,222.50767675286647,209.9263828726582,47.005,724.0180974131372,841.7247710420673,723.501119695549,1.1625742147185096,0.999285960227465,0.8468416272445579,-13.674401519227189,94.94839999999999,111.71325,106.92896875,0.2673557426981392,0.8499296189127072,-0.18050541516245744,1.5069405411854115,0.002615815496263807,1.4858364869987772,1.152359920288123,-0.06294586655476529,0.0,-0.6866680752165566,-1.3743180864456472,-0.18050541516245744,0.5669661959777583,63.53137231200366,62.21973094170415
QCOM,1.0,2.4726879191852804,0.8851183794045094,QUALCOMM INC,Information Technology,Semiconductors & Semiconductor Equipment,Semiconductors & Semiconductor Equipment,Semiconductors,US7475251036,QUALCOMM Incorporated Common Stock,NASDAQ,1.0,active,1.0,30.0,216.25299644665174,231.382498188953,247.26879191852805,131.475,992.4118135520646,1001.9663710445811,981.6543201673792,1.0096276136197115,0.989160252590926,0.9374222372463218,-15.129501742301272,93.5662,104.29405,114.35775,0.3844336950736484,0.89713842735995,5.121132165987041,2.148353895166136,0.2351861611924006,2.1590341943856246,0.9458865379402333,0.0,0.0,-0.33732565191024744,-0.5258379359915244,5.121132165987041,9.480389707719205,91.46930586334943,97.67325075326416
AFRM,1.0,8.348850290880788,3.507872405092629,AFFIRM HOLDINGS,Financials,Financial Services,Financial Services,Transaction & Payment Processing Services,US00827B1061,"Affirm Holdings, Inc. Class A Common Stock",NASDAQ,1.0,active,1.0,30.0,912.0155917990836,815.6024744593353,834.8850290880789,18.81,259.10652706592634,259.2082681395292,268.6200524711374,1.0003926611759069,1.036716656708499,0.9594238887496528,96.41311733974828,89.66760000000001,89.561,95.645921875,0.40655710646878024,1.00119025022052,6.874999999999987,5.514440683754071,1.1707885419899755,5.80107037070435,0.9161667684103685,0.0,0.0,-1.2598425196850505,-2.991232594120685,6.874999999999987,16.687344913151357,77.42141135199549,94.41233140655105
COIN,1.0,7.694481204522667,4.0339685666277525,COINBASE GLOBA-A,Financials,Financial Services,Capital Markets,Financial Exchanges & Data,US19260Q1076,"Coinbase Global, Inc. Class A Common Stock",NASDAQ,1.0,active,1.0,50.0,662.4185268471708,822.9951130269719,769.4481204522667,90.5277,1140.9822415866893,1668.0785313804656,788.8425533159401,1.4619671284811393,0.6913714557195461,0.4736977940490286,-160.5765861798011,100.2652,182.5058,163.721015625,0.8021227704128651,0.5493808963879504,-7.322174447174456,5.964342609125195,1.1148120936582773,6.061705222563534,1.0858849068602567,0.0,0.0,-5.582290362953691,-8.19622756312748,-7.322174447174456,13.258726385587384,26.99120961240532,68.17661368796625
SBUX,1.0,1.5902595488173081,0.7449328966333278,STARBUCKS CORP,Consumer Discretionary,Consumer Services,"Hotels, Restaurants & Leisure",Restaurants,US8552441094,Starbucks Corporation Common Stock,NASDAQ,1.0,active,1.0,30.0,123.6452973093769,145.31175624014094,159.0259548817308,100.83,681.0647684560686,642.491860427459,513.1786508434668,0.9433638182223814,0.7534946375317737,0.7936619851883222,-21.666458930764037,90.9104,102.0493,108.2963125,0.493320896179095,0.8908478549093427,-2.030703458997285,1.619374188036652,-0.18142193885984625,1.6060738036764215,0.9501169274702839,0.0,0.0,-0.6307282940770653,-0.7285615831446268,-2.030703458997285,1.6944024205748809,54.25385205114945,26.562500000000025
FCX,1.0,2.6184999410743557,0.8331002180012684,FREEPORT-MCMORAN,Materials,Materials,Metals & Mining,Copper,US35671D8570,Freeport-McMoran Inc.,NYSE,1.0,active,1.0,30.0,204.89831693432106,271.06790176080983,261.8499941074356,43.86,473.9494037550968,515.2865722568097,429.41176977742214,1.087218526227059,0.9060287160933141,0.7860689091504427,-66.16958482648877,79.2612,92.56569999999999,91.703015625,0.36662326586021915,0.8562696549585862,0.3891050583657574,2.3175155519491777,0.27321682697777316,2.334238443111443,1.009226516148293,-0.7838745800671925,0.0,0.4120879120879106,-1.769316909294516,0.3891050583657574,7.790611943966574,90.57750045396354,93.1304347826087
CVX,1.0,1.8006855870717133,0.6442925040857773,CHEVRON CORP,Energy,Energy,"Oil, Gas & Consumable Fuels",Integrated Oil & Gas,US1667641005,Chevron Corporation,NYSE,1.0,active,1.0,30.0,165.61681433201028,180.12925059406453,180.06855870717132,161.065,1182.1002122653642,1076.9482755348304,1110.2773906604612,0.9110465122673298,0.9392413427730779,1.0089410901743132,-14.512436262054251,90.4628,93.4294,96.92759375,0.4224719995401425,0.9682476822070998,-0.919660433070868,1.3888328592574763,-0.033904774955092636,1.449322392079659,0.9011905951812931,0.0,0.0,-1.5735761427523753,-1.5856043016008847,-0.919660433070868,2.4521340881623166,67.5156403573472,69.63333333333328
V,1.0,1.5486609625744805,0.7276260857142218,VISA INC-CLASS A,Financials,Financial Services,Financial Services,Transaction & Payment Processing Services,US92826C8394,VISA Inc.,NYSE,1.0,active,1.0,30.0,208.37714344683667,142.00961387832223,154.86609625744802,238.615,1417.097796611461,1336.449564682449,1341.3270000685466,0.9430891557930181,0.9465310039122944,1.0179478175297938,66.36752956851444,84.3598,87.10225,89.24478125,0.2845194037918535,0.9685145906104607,-0.03142150907033958,1.0842470981212335,0.04983897544692123,1.0683632445140159,0.9088790802751405,0.0,0.0,0.6219954457282739,0.372271063811902,-0.03142150907033958,0.27104256839098895,-46.27920360335556,76.58972125435541
WFC,1.0,2.4092430155299915,0.9281109527419846,WELLS FARGO & CO,Financials,Banks,Banks,Diversified Banks,US9497461015,Wells Fargo & Co.,NYSE,1.0,active,1.0,30.0,201.6938722220809,229.4413495333648,240.92430155299917,45.445,804.231502358661,748.8462366415397,609.2360236419352,0.9311326831208593,0.757538124103768,0.7898963513328021,-27.747477311283888,83.524,109.23155,117.88871875000001,0.2800033523298693,0.764650872389891,-0.07695690413367373,1.8062062755971435,0.21672071975205853,1.8256477905264725,0.861276776003797,0.0,0.0,-1.227993914366432,-1.54896013864817,-0.07695690413367373,4.711981566820289,80.93589836873355,83.81364073006722
PLUG,1.0,6.545674323708198,2.5811156281938255,PLUG POWER INC,Industrials,Capital Goods,Electrical Equipment,Electrical Components & Equipment,US72919P2020,"Plug Power, Inc. Common Stock",NASDAQ,1.0,active,1.0,30.0,571.3613944774974,610.0905014169699,654.5674323708199,12.8699,253.9427648236636,322.00285044568244,230.48263980968537,1.2680134859100214,0.9076164858240052,0.6965802290206701,-38.72910693947256,91.1456,119.674,108.780890625,0.5248854579924868,0.7616157227133714,8.790363482671172,4.7177869817967695,0.7141673645126865,4.853402484534475,1.0660529030470645,0.0,0.0,-0.1559348332040411,-1.9062499999999982,8.790363482671172,24.9504854368932,54.180077770838444,94.72583479789103
KDP,1.0,1.3872079848108332,0.5009755147764662,KEURIG DR PEPPER,Consumer Staples,"Food, Beverage & Tobacco",Beverages,Soft Drinks & Non-alcoholic Beverages,US49271V1008,Keurig Dr Pepper Inc. Common Stock,NASDAQ,1.0,active,1.0,30.0,180.99446972269018,143.56818504486935,138.7207984810833,33.78,302.1649313948526,344.1442287387913,468.248816495707,1.1389284227992773,1.5496464607397642,1.3132358405366946,37.42628467782083,94.1394,67.6172,57.242953125,0.33044612563921166,1.3922404358654306,4.517326732673266,1.2742372600154022,0.07296002144974131,0.9870678533693769,1.1169141836098244,0.2499264922081766,0.0,-1.083455344070272,-0.6762716847985795,4.517326732673266,7.340324118207819,89.99904450077018,93.0513595166164
ABBV,1.0,1.7932588563763026,0.6412191412067046,ABBVIE INC,Health Care,"Pharmaceuticals, Biotechnology & Life Sciences",Biotechnology,Biotechnology,US00287Y1091,ABBVIE INC.,NYSE,1.0,active,1.0,30.0,235.26573031134075,179.04798356787393,179.32588563763022,148.64,812.1508592586247,830.1303069905989,1089.6969774474235,1.0221380640394653,1.3417420729470853,1.2432910058807967,56.21774674346682,88.94500000000001,78.1551,77.000984375,0.22525155995277982,1.1380575291951516,4.949516345407035,1.7097658822401427,-0.027138369172176526,1.3305952226824682,1.0097561072338352,0.0,0.0,-0.9066666666666778,-0.6284262601952362,4.949516345407035,11.315809181457336,94.26989260592555,83.83404864091553
AMAT,1.0,2.482289759996261,0.979195261119409,APPLIED MATERIAL,Information Technology,Semiconductors & Semiconductor Equipment,Semiconductors & Semiconductor Equipment,Semiconductor Materials & Equipment,US0382221051,"Applied Materials, Inc. Common Stock",NASDAQ,1.0,active,1.0,30.0,252.91923382597756,238.0515812976988,248.22897599962607,151.74,774.1948377855558,881.1984156379227,756.5453596613459,1.1382127245364115,0.9772027953910244,0.8200139894994479,14.867652528278768,86.7832,92.51985,84.98553125000001,0.1696411286977203,0.9379954679995697,8.339283164358147,2.274702881154713,0.4973827883571142,2.1954950188595794,1.0827730028393299,0.0,0.0,0.5433342168036148,0.0989511181476388,8.339283164358147,4.310167044751512,54.02928636823051,99.52571143285073
SPOT,1.0,3.2413658501443914,1.5487798413344507,SPOTIFY TECHNOLO,Communication Services,Media & Entertainment,Entertainment,Movies & Entertainment,LU1778762911,Spotify Technology S.A.,NYSE,1.0,active,1.0,30.0,434.5890844998786,401.86608151142616,324.1365850144391,152.3,294.4730907764373,460.1319688407299,516.4663520599407,1.5625603264036785,1.753866034747602,1.1979862599855007,32.723002988452436,56.4246,49.5195,34.768359375,0.19411745940600378,1.139442037985036,8.49123806810088,2.837027568287735,0.1927017593187917,2.831423051622118,1.5292449483304613,0.0,0.0,2.4830092187605013,1.9342748142694655,8.49123806810088,-5.1444942700548,-48.387819336811624,36.61680092059843
U,1.0,6.118173207719957,3.6215661041823046,UNITY SOFTWARE I,Information Technology,Software & Services,Software,Application Software,US91332U1016,Unity Software Inc.,NYSE,1.0,active,1.0,30.0,526.9952985672575,566.3139519238707,611.8173207719956,44.93,522.1893413180381,513.3769237164827,405.17988771927116,0.9831240952193463,0.7759252356560402,0.782247484594621,-39.318653356613254,88.2968,106.86845,114.81003125000001,0.4776277282981943,0.8262195250328792,4.004629629629619,5.072489900756175,0.9467077297923489,5.090151721255236,0.8435169206690697,0.0,0.0,-0.663276586336492,-1.9851657940663237,4.004629629629619,3.3824206166589876,29.76452803410975,84.92398648648648
EBAY,1.0,2.2355027714582283,0.8416932486579759,EBAY INC,Consumer Discretionary,Consumer Discretionary Distribution & Retail,Broadline Retail,Broadline Retail,US2786421030,eBay Inc. Common Stock,NASDAQ,1.0,active,1.0,30.0,334.6285561973153,259.1075932899671,223.55027714582283,43.79,228.02377711911407,288.9812801503383,372.065913791796,1.2673295908057058,1.6316978803374431,1.324095622489093,75.52096290734818,84.2946,64.68165,54.547796875,0.18805475083813197,1.3032227842054123,-9.356240943903959,1.997085319339139,-0.035615075183863316,2.049995932645435,1.2321815825865359,-0.44933722758931216,0.0,-0.8154020385050975,-1.6176140193215005,-9.356240943903959,-3.1837276144152105,-10.011025906451385,19.260400616332813
USB,1.0,3.42423047444408,1.797486165998552,US BANCORP,Financials,Banks,Banks,Diversified Banks,US9029733048,U.S. Bancorp,NYSE,1.0,active,1.0,30.0,190.3444673994543,285.0101848104661,342.423047444408,38.865,502.7585155259512,506.4074959203491,434.22375383700034,1.007257918626362,0.8636825442583413,0.8094341096905397,-94.66571741101183,77.44200000000001,100.94675000000001,112.501265625,0.3571059631724387,0.7671569416548824,2.654516640253579,2.665740869658108,0.3176865527184094,2.533330449017601,0.884268497348514,0.0,0.0,-1.4579107505070854,-2.0539314516129004,2.654516640253579,15.738534842167962,90.89386292322773,92.85714285714288
PG,1.0,1.3213333887842127,0.3716748760382081,PROCTER & GAMBLE,Consumer Staples,Household & Personal Products,Household Products,Household Products,US7427181091,Procter & Gamble Company,NYSE,1.0,active,1.0,30.0,148.45925237515578,131.3976886603511,132.13333887842128,156.095,928.3168262574376,992.8627604148007,1018.6784127876338,1.0695300702644632,1.097339166946369,1.0007459411388144,17.06156371480469,84.1972,83.95514999999999,79.565171875,0.34414446086093126,1.002883086981561,1.5053973208479565,0.8654169997460338,0.009330564075945904,0.9336224646216806,1.0560598509452002,0.0,0.0,0.13792661021299057,-0.13115802943058918,1.5053973208479565,2.999010227647636,93.42960687979216,97.87018255578096
APLS,1.0,6.0000001358554504,7.147945278516202,,,,,,,"Apellis Pharmaceuticals, Inc. Common Stock",NASDAQ,1.0,active,1.0,30.0,1585.6851631275833,1121.764606246603,600.000013585545,24.2895,180.177977419611,283.8437074504718,294.524636099269,1.5753518355322462,1.6346317142486262,1.4367708995236461,463.92055688098026,90.247,66.81869999999999,34.4825,0.35575697807129325,1.3506248999157422,-19.624420913302444,6.475266904963474,-1.6505630859182219,6.820991820728718,2.171195244847476,0.0,0.0,-4.221214511041005,-5.67184466019417,-19.624420913302444,-72.77572293207801,-90.83275187196098,0.0
